sku_id,week1,week2,week3,week4,week5
SKRwaF05,1 ,1 ,2 ,2 ,1 
SKrWAfSk,2 ,2 ,3 ,4 ,1 
SKrWahFK,1 ,1 ,1 ,2 ,1 
SKRwaiGF,4 ,5 ,6 ,8 ,3 
SKrWasZB,3 ,3 ,4 ,6 ,2 
SKRwAzfb,1 ,1 ,2 ,2 ,1 
SKRwbCFc,0 ,1 ,1 ,1 ,0 
SKrwbDIZ,1 ,1 ,1 ,2 ,1 
SKrwBMAe,3 ,4 ,6 ,8 ,3 
SKRwcbQS,1 ,2 ,2 ,3 ,1 
SKRWCErd,2 ,2 ,3 ,4 ,1 
SKrwCIXO,3 ,4 ,5 ,6 ,2 
SKRWCjDh,1 ,2 ,2 ,3 ,1 
SKRWcpHy,1 ,1 ,1 ,1 ,0 
SKRWcuHD,2 ,3 ,4 ,5 ,2 
SKrwDbFm,1 ,1 ,1 ,1 ,0 
SKrWdCKp,2 ,2 ,3 ,4 ,1 
SKRwdLUT,2 ,2 ,3 ,4 ,1 
SKrWDoyR,2 ,2 ,3 ,4 ,1 
SKRwdUMh,1 ,1 ,1 ,2 ,1 
SKrWdUpx,2 ,2 ,3 ,4 ,1 
SKrwe1CI,1 ,1 ,2 ,2 ,1 
SKrweDfR,1 ,2 ,2 ,3 ,1 
SKrWF2fY,1 ,1 ,1 ,1 ,0 
SKRWf6BC,1 ,1 ,1 ,2 ,1 
SKrWF6SG,1 ,1 ,1 ,2 ,1 
SKrwF9LO,1 ,2 ,3 ,3 ,1 
SKrwFEYx,1 ,2 ,2 ,3 ,1 
SKRwfgcS,1 ,1 ,1 ,1 ,0 
SKrwFMAW,3 ,4 ,5 ,7 ,2 
SKrWfuLa,1 ,1 ,1 ,2 ,1 
SKrwFVz9,2 ,3 ,3 ,5 ,2 
SKrWg0Nb,2 ,2 ,3 ,4 ,1 
SKRwg3xz,2 ,3 ,3 ,4 ,1 
SKrWg6iq,2 ,3 ,4 ,5 ,2 
SKRwGJVS,0 ,1 ,1 ,1 ,0 
SKRwgkK7,2 ,2 ,3 ,4 ,1 
SKrwglD3,1 ,1 ,1 ,2 ,1 
SKRwGmzf,1 ,1 ,2 ,2 ,1 
SKrWgniZ,1 ,2 ,2 ,3 ,1 
SKrWgpN3,3 ,4 ,5 ,7 ,2 
SKRwgqhm,1 ,2 ,2 ,3 ,1 
SKRWGSZ7,9 ,12 ,16 ,21 ,7 
SKrWh8KN,2 ,2 ,3 ,3 ,1 
SKRwHcnx,2 ,3 ,4 ,5 ,2 
SKRwhFJA,1 ,1 ,2 ,2 ,1 
SKRwHmjk,3 ,3 ,4 ,6 ,2 
SKrWHMnz,19 ,25 ,33 ,43 ,14 
SKrWicMz,23 ,30 ,40 ,52 ,17 
SKrWIDPa,1 ,2 ,2 ,3 ,1 
SKrWiM7m,2 ,2 ,3 ,4 ,1 
SKrwIP3c,1 ,2 ,2 ,3 ,1 
SKrWITyi,2 ,2 ,3 ,3 ,1 
SKrWJA0O,1 ,2 ,2 ,3 ,1 
SKRWjFwy,1 ,1 ,1 ,2 ,1 
SKRwJnqv,1 ,1 ,1 ,2 ,1 
SKrWjO7H,1 ,1 ,1 ,1 ,0 
SKrwJvAy,3 ,4 ,5 ,7 ,2 
SKRWK2Of,4 ,5 ,6 ,8 ,3 
SKrwKDxM,1 ,2 ,2 ,3 ,1 
SKRwKIBW,1 ,1 ,2 ,2 ,1 
SKRWkj8b,1 ,1 ,1 ,2 ,1 
SKrWKjOb,1 ,1 ,1 ,2 ,1 
SKRWKU0B,4 ,5 ,7 ,9 ,3 
SKRWLxd7,2 ,2 ,3 ,4 ,1 
SKRwm46t,1 ,1 ,2 ,2 ,1 
SKRwM8BD,1 ,2 ,2 ,3 ,1 
SKrwM8C6,2 ,3 ,4 ,5 ,2 
SKrwMEIn,5 ,6 ,8 ,10 ,3 
SKRWMIGp,1 ,1 ,1 ,1 ,0 
SKRWMx1t,1 ,1 ,2 ,2 ,1 
SKrwmyFv,16 ,21 ,27 ,36 ,12 
SKrWN3cy,2 ,2 ,3 ,4 ,1 
SKrWnEjt,1 ,1 ,1 ,1 ,0 
SKrWnQqp,2 ,3 ,3 ,4 ,1 
SKrwO5y7,1 ,1 ,2 ,3 ,1 
SKrwO6WP,2 ,2 ,3 ,4 ,1 
SKrWOalf,1 ,2 ,2 ,3 ,1 
SKrwOb4y,11 ,14 ,18 ,24 ,8 
SKrWObCS,2 ,2 ,3 ,4 ,1 
SKrwObqo,1 ,2 ,2 ,3 ,1 
SKRwoS4q,1 ,1 ,2 ,2 ,1 
SKrwOXAc,2 ,3 ,4 ,6 ,2 
SKRWOZ3a,1 ,1 ,2 ,2 ,1 
SKrWP2Do,1 ,1 ,2 ,2 ,1 
SKRwPeh8,1 ,1 ,2 ,3 ,1 
SKrwPlIa,1 ,2 ,3 ,3 ,1 
SKRWpMTg,1 ,1 ,2 ,2 ,1 
SKrWq3lT,1 ,1 ,2 ,2 ,1 
SKRwqDaG,1 ,2 ,2 ,3 ,1 
SKrWQEl7,1 ,1 ,2 ,2 ,1 
SKrwQHnb,1 ,1 ,2 ,2 ,1 
SKRWqIvP,3 ,4 ,5 ,7 ,2 
SKRWqUL8,1 ,2 ,2 ,3 ,1 
SKRwrQxi,2 ,2 ,3 ,4 ,1 
SKrWs0x4,1 ,1 ,1 ,2 ,1 
SKrwS3cO,4 ,5 ,6 ,8 ,3 
SKRws8ui,1 ,1 ,2 ,2 ,1 
SKrwsaXE,1 ,1 ,1 ,2 ,1 
SKrWsdfI,3 ,3 ,4 ,6 ,2 
SKrwsRm6,1 ,1 ,2 ,2 ,1 
SKrWSvkc,3 ,4 ,5 ,7 ,2 
SKrWsyAu,6 ,8 ,10 ,13 ,4 
SKRWszMx,1 ,2 ,2 ,3 ,1 
SKrwT1ps,1 ,1 ,1 ,2 ,1 
SKrwT6ZI,1 ,1 ,1 ,1 ,0 
SKRWT7Iu,1 ,2 ,2 ,3 ,1 
SKRwtBfl,1 ,1 ,1 ,1 ,0 
SKrwTDPz,3 ,3 ,4 ,6 ,2 
SKrWTeMc,1 ,1 ,1 ,2 ,1 
SKrwTLx9,0 ,1 ,1 ,1 ,0 
SKRWtm1u,2 ,2 ,3 ,4 ,1 
SKrwTQH9,1 ,1 ,1 ,2 ,1 
SKrWtRM8,2 ,3 ,3 ,4 ,1 
SKrwTuqH,1 ,2 ,2 ,3 ,1 
SKrWTYb3,1 ,1 ,1 ,2 ,1 
SKrWuCJe,3 ,3 ,4 ,6 ,2 
SKRWV3Uw,3 ,4 ,5 ,7 ,2 
SKRWv5bL,4 ,5 ,7 ,9 ,3 
SKrWV7JL,1 ,1 ,1 ,2 ,1 
SKRwvfob,44 ,57 ,75 ,98 ,33 
SKrWVu2s,2 ,2 ,3 ,4 ,1 
SKRWvV5Y,17 ,22 ,29 ,38 ,13 
SKrwW75i,6 ,8 ,10 ,13 ,4 
SKrwW9nt,2 ,3 ,3 ,4 ,1 
SKrwWPA4,2 ,3 ,4 ,5 ,2 
SKrwWTkN,1 ,1 ,2 ,3 ,1 
SKRwWxnj,3 ,4 ,5 ,7 ,2 
SKrWx3aN,2 ,2 ,3 ,4 ,1 
SKRWXk1j,1 ,1 ,2 ,3 ,1 
SKrwxOlF,1 ,1 ,2 ,2 ,1 
SKRwXOsK,1 ,1 ,1 ,1 ,0 
SKrwxoX5,1 ,2 ,2 ,3 ,1 
SKrWXzH5,1 ,1 ,1 ,2 ,1 
SKrwy651,1 ,1 ,2 ,2 ,1 
SKrWY8mx,0 ,1 ,1 ,1 ,0 
SKrwyBst,1 ,1 ,1 ,1 ,0 
SKRwyGWl,2 ,2 ,3 ,4 ,1 
SKRWyUBZ,1 ,2 ,2 ,3 ,1 
SKRwYv1o,2 ,2 ,3 ,4 ,1 
SKrWZCP2,1 ,1 ,1 ,2 ,1 
SKrWzGyC,1 ,1 ,2 ,2 ,1 
SKrWzsZA,1 ,1 ,1 ,2 ,1 
SKrWzZVI,1 ,1 ,2 ,2 ,1 
SKrX0dRl,2 ,2 ,3 ,4 ,1 
SKrx0yGq,1 ,1 ,2 ,2 ,1 
SKrX1NLm,4 ,5 ,6 ,8 ,3 
SKrx2iyM,1 ,2 ,3 ,3 ,1 
SKrx2mO8,1 ,1 ,1 ,1 ,0 
SKrx2nwH,1 ,2 ,2 ,3 ,1 
SKrX2SKl,2 ,2 ,3 ,4 ,1 
SKRX2svr,8 ,10 ,14 ,18 ,6 
SKRX2YWT,1 ,1 ,1 ,1 ,0 
SKRX3aA5,1 ,1 ,2 ,2 ,1 
SKRX4A3n,1 ,2 ,3 ,3 ,1 
SKRX5vKu,1 ,1 ,2 ,2 ,1 
SKrX640l,2 ,2 ,3 ,4 ,1 
SKRx6LbU,1 ,2 ,2 ,3 ,1 
SKRx6nog,1 ,1 ,2 ,2 ,1 
SKRX6uwb,1 ,1 ,1 ,2 ,1 
SKrX6yCv,1 ,1 ,1 ,1 ,0 
SKrx7gNj,2 ,2 ,3 ,4 ,1 
SKrx7kjo,1 ,2 ,2 ,3 ,1 
SKrX7Rah,2 ,2 ,3 ,4 ,1 
SKrx80CY,2 ,2 ,3 ,4 ,1 
SKrX8ah1,21 ,27 ,36 ,47 ,16 
SKRX8kLw,0 ,1 ,1 ,1 ,0 
SKrX8PAe,2 ,2 ,3 ,4 ,1 
SKrX8PSl,1 ,1 ,2 ,3 ,1 
SKrx95m0,1 ,2 ,2 ,3 ,1 
SKrx9nVi,2 ,2 ,3 ,4 ,1 
SKRxa7Em,1 ,1 ,1 ,2 ,1 
SKRxaBPz,1 ,2 ,2 ,3 ,1 
SKRXarpW,2 ,2 ,3 ,4 ,1 
SKRXasZ5,50 ,65 ,85 ,111 ,37 
SKrXaWw8,2 ,3 ,4 ,5 ,2 
SKrxBtMZ,1 ,1 ,1 ,2 ,1 
SKRxbUaI,1 ,1 ,1 ,1 ,0 
SKRXBwWN,1 ,1 ,2 ,2 ,1 
SKrXc4T3,1 ,1 ,2 ,2 ,1 
SKrXCmnu,1 ,2 ,2 ,3 ,1 
SKRXCVMU,0 ,0 ,1 ,1 ,0 
SKRxD0kW,1 ,1 ,1 ,2 ,1 
SKRXd5Ee,1 ,1 ,2 ,2 ,1 
SKRxDb2V,1 ,2 ,2 ,3 ,1 
SKRxDtVb,0 ,1 ,1 ,1 ,0 
SKrxdz6K,1 ,1 ,1 ,2 ,1 
SKRxe3tl,3 ,4 ,6 ,7 ,2 
SKRxEOyb,2 ,2 ,3 ,4 ,1 
SKRxEub1,3 ,3 ,4 ,6 ,2 
SKRXf4cl,2 ,2 ,3 ,4 ,1 
SKrXFA0e,9 ,12 ,16 ,21 ,7 
SKRxfeiT,2 ,2 ,3 ,4 ,1 
SKRXFft1,1 ,1 ,1 ,1 ,0 
SKRxFOKb,1 ,1 ,1 ,1 ,0 
SKrXg1U4,2 ,2 ,3 ,4 ,1 
SKRXG8Fu,1 ,1 ,2 ,2 ,1 
SKRxgHwI,10 ,12 ,16 ,21 ,7 
SKRxGjVt,2 ,2 ,3 ,4 ,1 
SKrXgtbD,1 ,2 ,2 ,3 ,1 
SKRXguNy,2 ,3 ,3 ,4 ,1 
SKRxgXWE,3 ,4 ,5 ,6 ,2 
SKrXHByM,2 ,2 ,3 ,4 ,1 
SKrXHdmV,9 ,11 ,15 ,19 ,6 
SKRXhfrU,2 ,2 ,3 ,4 ,1 
SKRxHksy,0 ,0 ,1 ,1 ,0 
SKrXi4G0,1 ,1 ,2 ,3 ,1 
SKrXIDvx,5 ,6 ,8 ,11 ,4 
SKrXItdG,6 ,8 ,10 ,13 ,4 
SKrxJEw1,1 ,1 ,2 ,2 ,1 
SKrxJLbn,3 ,4 ,5 ,7 ,2 
SKRxJOvK,1 ,2 ,2 ,3 ,1 
SKRxjQwr,3 ,4 ,5 ,7 ,2 
SKrxjys5,1 ,1 ,2 ,2 ,1 
SKRXkiuT,5 ,6 ,8 ,11 ,4 
SKrXkj7D,2 ,2 ,3 ,3 ,1 
SKrXkNmM,2 ,2 ,3 ,4 ,1 
SKrXKRF0,2 ,2 ,3 ,4 ,1 
SKrXkSwi,18 ,23 ,31 ,40 ,13 
SKRXkUo4,1 ,1 ,1 ,1 ,0 
SKrXl0sS,3 ,4 ,5 ,7 ,2 
SKrXlepf,1 ,2 ,2 ,3 ,1 
SKrxLHIE,2 ,2 ,3 ,4 ,1 
SKrXlJTA,9 ,11 ,15 ,19 ,6 
SKRxltiN,2 ,3 ,4 ,5 ,2 
SKRXlyGP,2 ,2 ,3 ,4 ,1 
SKrXM8BT,1 ,1 ,2 ,2 ,1 
SKRxM8fh,1 ,2 ,2 ,3 ,1 
SKRXm9hL,1 ,1 ,2 ,2 ,1 
SKrxMju9,1 ,1 ,1 ,1 ,0 
SKrXmL9e,0 ,1 ,1 ,1 ,0 
SKRxMXbA,2 ,3 ,4 ,5 ,2 
SKrXN18j,1 ,1 ,2 ,2 ,1 
SKRxn2k3,1 ,1 ,1 ,1 ,0 
SKrXNSIv,1 ,2 ,2 ,3 ,1 
SKrxNXIq,20 ,26 ,34 ,45 ,15 
SKRxNZGS,6 ,8 ,10 ,13 ,4 
SKrxONT1,1 ,1 ,1 ,2 ,1 
SKrxp3Zg,1 ,2 ,2 ,3 ,1 
SKRxpH2L,2 ,3 ,3 ,4 ,1 
SKRXploh,1 ,2 ,2 ,3 ,1 
SKrXpxnV,2 ,3 ,4 ,5 ,2 
SKrxQak1,3 ,4 ,6 ,8 ,3 
SKrxqcae,1 ,1 ,2 ,3 ,1 
SKrxqIKL,2 ,3 ,4 ,5 ,2 
SKrxQKRD,1 ,1 ,2 ,2 ,1 
SKrXQPej,2 ,2 ,3 ,4 ,1 
SKrxQt9D,1 ,1 ,1 ,1 ,0 
SKrxQWMK,1 ,1 ,1 ,1 ,0 
SKrxqYB3,1 ,1 ,1 ,1 ,0 
SKrXR0kh,1 ,1 ,1 ,2 ,1 
SKrXR2yf,2 ,2 ,3 ,4 ,1 
SKRXrJIl,0 ,0 ,0 ,1 ,0 
SKrxSfQj,1 ,1 ,1 ,2 ,1 
SKrXSjUt,1 ,2 ,2 ,3 ,1 
SKRXsKEr,1 ,1 ,1 ,1 ,0 
SKRXSPB3,1 ,2 ,2 ,3 ,1 
SKrXszpW,1 ,1 ,2 ,3 ,1 
SKrxtdP5,1 ,1 ,1 ,2 ,1 
SKRxtLH0,1 ,2 ,2 ,3 ,1 
SKRXts2K,0 ,0 ,1 ,1 ,0 
SKRXTUfi,2 ,2 ,3 ,4 ,1 
SKRXtyiT,1 ,1 ,2 ,2 ,1 
SKRXu1UG,1 ,2 ,2 ,3 ,1 
SKRXurEm,0 ,1 ,1 ,1 ,0 
SKRxuYiE,2 ,2 ,3 ,4 ,1 
SKrXuzL3,6 ,8 ,10 ,13 ,4 
SKRXV9kh,4 ,6 ,7 ,9 ,3 
SKRXVa4v,1 ,2 ,2 ,3 ,1 
SKRXVblj,1 ,1 ,1 ,1 ,0 
SKRxVBWu,1 ,2 ,2 ,3 ,1 
SKRXvk3p,2 ,3 ,4 ,5 ,2 
SKrxVuiy,1 ,1 ,2 ,2 ,1 
SKRxvW8N,1 ,1 ,1 ,2 ,1 
SKrXW9VT,1 ,1 ,1 ,2 ,1 
SKRxwDvp,8 ,10 ,13 ,17 ,6 
SKRXwHWv,1 ,2 ,2 ,3 ,1 
SKrXWPFm,3 ,4 ,5 ,6 ,2 
SKRxX0qO,2 ,2 ,3 ,4 ,1 
SKrXx5k1,2 ,2 ,3 ,4 ,1 
SKrxXC79,1 ,1 ,2 ,2 ,1 
SKrxXhoe,1 ,1 ,1 ,1 ,0 
SKRxXhUW,1 ,2 ,2 ,3 ,1 
SKRxY2ks,2 ,3 ,4 ,6 ,2 
SKRxY3aB,1 ,2 ,2 ,3 ,1 
SKrXyAHp,31 ,41 ,53 ,70 ,23 
SKrXYCzN,1 ,1 ,2 ,2 ,1 
SKRxydWZ,1 ,2 ,2 ,3 ,1 
SKRxYhln,1 ,1 ,1 ,2 ,1 
SKrxykXH,2 ,2 ,3 ,4 ,1 
SKrXyO6w,1 ,1 ,1 ,2 ,1 
SKRXyQeT,1 ,1 ,1 ,2 ,1 
SKRxyrW3,1 ,1 ,2 ,2 ,1 
SKrxyuLR,2 ,3 ,4 ,5 ,2 
SKrXyYg1,2 ,3 ,4 ,6 ,2 
SKrxZ21I,1 ,2 ,2 ,3 ,1 
SKRXz8bD,1 ,1 ,2 ,2 ,1 
SKRxzGtX,2 ,3 ,3 ,4 ,1 
SKrXZHYa,5 ,6 ,8 ,11 ,4 
SKRXZIfA,12 ,15 ,20 ,26 ,9 
SKrXzoEO,1 ,2 ,3 ,3 ,1 
SKrxZpHN,0 ,1 ,1 ,1 ,0 
SKRxZQhI,1 ,2 ,2 ,3 ,1 
SKRxZVr4,5 ,7 ,9 ,11 ,4 
SKRY0ThG,1 ,1 ,1 ,2 ,1 
SKRY0UCo,2 ,2 ,3 ,4 ,1 
SKRY1jS4,1 ,2 ,3 ,3 ,1 
SKrY20Qq,5 ,7 ,9 ,12 ,4 
SKrY2Anx,1 ,2 ,2 ,3 ,1 
SKRy2CHl,2 ,3 ,4 ,5 ,2 
SKRY2CzV,1 ,1 ,2 ,3 ,1 
SKrY2mM0,2 ,3 ,3 ,4 ,1 
SKRy2OqG,1 ,1 ,1 ,1 ,0 
SKry2vg6,3 ,4 ,5 ,6 ,2 
SKry37sk,2 ,3 ,3 ,4 ,1 
SKRY3gLQ,2 ,2 ,3 ,4 ,1 
SKRY3nHe,1 ,1 ,1 ,2 ,1 
SKry3tne,2 ,3 ,4 ,5 ,2 
SKRY4bXQ,1 ,2 ,2 ,3 ,1 
SKRy4wda,1 ,1 ,2 ,2 ,1 
SKrY58ny,1 ,1 ,1 ,1 ,0 
SKrY5CeI,1 ,1 ,1 ,1 ,0 
SKrY5TB0,2 ,3 ,4 ,5 ,2 
SKrY6wB3,3 ,3 ,4 ,6 ,2 
SKRY72lZ,2 ,3 ,3 ,4 ,1 
SKry7eKQ,2 ,2 ,3 ,4 ,1 
SKRy7nl2,3 ,4 ,5 ,6 ,2 
SKry7PH4,2 ,3 ,4 ,5 ,2 
SKRY7qAo,3 ,4 ,5 ,6 ,2 
SKry8g43,1 ,1 ,2 ,2 ,1 
SKrY8MEc,1 ,2 ,2 ,3 ,1 
SKry8Xaq,2 ,2 ,3 ,4 ,1 
SKry9460,43 ,56 ,73 ,96 ,32 
SKry9eW8,5 ,7 ,9 ,12 ,4 
SKRY9h17,1 ,1 ,2 ,2 ,1 
SKry9HQC,1 ,2 ,2 ,3 ,1 
SKRy9nC7,1 ,2 ,2 ,3 ,1 
SKRya2ni,1 ,2 ,3 ,3 ,1 
SKRya5K0,1 ,1 ,2 ,2 ,1 
SKryABtd,1 ,2 ,2 ,3 ,1 
SKRyAie8,2 ,2 ,3 ,4 ,1 
SKryaN7W,1 ,2 ,2 ,3 ,1 
SKrYAP2c,5 ,7 ,9 ,12 ,4 
SKrYAu1R,1 ,1 ,2 ,2 ,1 
SKryAx2h,10 ,13 ,18 ,23 ,8 
SKrybFWg,1 ,2 ,3 ,3 ,1 
SKRyBqUQ,1 ,1 ,2 ,2 ,1 
SKrYc0uB,3 ,3 ,4 ,6 ,2 
SKRyc6ed,2 ,2 ,3 ,4 ,1 
SKrYc8h5,2 ,2 ,3 ,4 ,1 
SKRYchKy,2 ,3 ,4 ,5 ,2 
SKrYCpz1,1 ,1 ,1 ,2 ,1 
SKryCpZU,2 ,2 ,3 ,4 ,1 
SKRYCzXv,1 ,1 ,2 ,2 ,1 
SKRyD7cY,1 ,1 ,2 ,2 ,1 
SKryDBEc,1 ,1 ,2 ,2 ,1 
SKRydchj,0 ,0 ,1 ,1 ,0 
SKRYDg0s,3 ,3 ,4 ,6 ,2 
SKRyDia7,3 ,4 ,6 ,7 ,2 
SKRYdNqH,1 ,1 ,2 ,2 ,1 
SKRyDTLF,1 ,2 ,2 ,3 ,1 
SKRYDuj1,1 ,1 ,2 ,2 ,1 
SKRYdujy,2 ,2 ,3 ,4 ,1 
SKrYDZJU,1 ,1 ,1 ,1 ,0 
SKrydZT1,1 ,1 ,2 ,2 ,1 
SKRYeA3j,36 ,47 ,61 ,81 ,27 
SKRyEGzd,1 ,1 ,2 ,2 ,1 
SKryEJFi,2 ,2 ,3 ,4 ,1 
SKRYEKaJ,1 ,2 ,2 ,3 ,1 
SKRYerz3,1 ,2 ,2 ,3 ,1 
SKryeSBb,4 ,5 ,6 ,8 ,3 
SKRyezoa,1 ,2 ,2 ,3 ,1 
SKrYF9iS,1 ,2 ,2 ,3 ,1 
SKrYfkQH,1 ,1 ,1 ,2 ,1 
SKRyfPox,2 ,3 ,3 ,4 ,1 
SKRYFuLo,1 ,2 ,2 ,3 ,1 
SKryfwSt,1 ,1 ,2 ,2 ,1 
SKryGevs,1 ,1 ,1 ,2 ,1 
SKRYGfdh,2 ,3 ,3 ,4 ,1 
SKRyhAo7,2 ,3 ,3 ,4 ,1 
SKRyhdtS,1 ,1 ,1 ,2 ,1 
SKRyhk41,1 ,1 ,2 ,2 ,1 
SKRyHkUZ,1 ,1 ,1 ,2 ,1 
SKRYHNTb,1 ,1 ,2 ,2 ,1 
SKryHPgQ,1 ,2 ,2 ,3 ,1 
SKrYIOoF,2 ,3 ,4 ,5 ,2 
SKRYioqA,1 ,2 ,2 ,3 ,1 
SKrYIpjh,18 ,24 ,31 ,41 ,14 
SKryJ1LX,1 ,1 ,1 ,2 ,1 
SKRyjGKV,2 ,2 ,3 ,4 ,1 
SKRYJlHy,3 ,4 ,5 ,6 ,2 
SKRYJZ6S,1 ,1 ,1 ,1 ,0 
SKRYkENP,1 ,2 ,2 ,3 ,1 
SKrykjOS,3 ,4 ,5 ,7 ,2 
SKRyKV6O,1 ,1 ,1 ,2 ,1 
SKRYkX7j,1 ,2 ,2 ,3 ,1 
SKRyL1k8,4 ,5 ,6 ,8 ,3 
SKrYLaV4,2 ,2 ,3 ,4 ,1 
SKRym8Ll,12 ,15 ,20 ,26 ,9 
SKRYmgQu,2 ,3 ,3 ,4 ,1 
SKRyMHLZ,2 ,3 ,4 ,5 ,2 
SKRYmqG9,1 ,2 ,3 ,3 ,1 
SKRyMSGx,2 ,2 ,3 ,4 ,1 
SKrYnf2X,2 ,2 ,3 ,4 ,1 
SKRYnoPb,8 ,11 ,14 ,18 ,6 
SKRyOboq,1 ,1 ,2 ,2 ,1 
SKRYOLge,1 ,1 ,2 ,2 ,1 
SKrYop4M,2 ,2 ,3 ,4 ,1 
SKryOt2P,1 ,1 ,1 ,2 ,1 
SKRYOtn5,1 ,2 ,2 ,3 ,1 
SKRYpI52,4 ,5 ,6 ,8 ,3 
SKryPJF3,4 ,5 ,6 ,8 ,3 
SKrYpMOl,1 ,2 ,2 ,3 ,1 
SKrYpPnJ,1 ,1 ,2 ,2 ,1 
SKrYpQ5d,2 ,2 ,3 ,3 ,1 
SKRyPrWg,3 ,4 ,6 ,8 ,3 
SKRyQ7W9,5 ,6 ,8 ,10 ,3 
SKryQ9W5,2 ,2 ,3 ,4 ,1 
SKryQCKU,1 ,1 ,2 ,2 ,1 
SKrYqh2w,1 ,1 ,2 ,2 ,1 
SKRYQovm,2 ,2 ,3 ,3 ,1 
SKrYR3oD,0 ,1 ,1 ,1 ,0 
SKRyrpwK,1 ,2 ,2 ,3 ,1 
SKRysfN3,3 ,4 ,5 ,6 ,2 
SKrYsHN5,1 ,2 ,2 ,3 ,1 
SKRYsSjU,3 ,4 ,5 ,6 ,2 
SKrysU7K,4 ,6 ,7 ,10 ,3 
SKRYSyvm,4 ,5 ,7 ,9 ,3 
SKRYT7QS,1 ,1 ,1 ,1 ,0 
SKrYTay8,8 ,10 ,13 ,17 ,6 
SKRYTivc,1 ,1 ,1 ,2 ,1 
SKRyTrF3,5 ,7 ,9 ,11 ,4 
SKRYUbS1,2 ,3 ,4 ,5 ,2 
SKRyUTZF,1 ,1 ,1 ,1 ,0 
SKRYUvSg,4 ,6 ,7 ,10 ,3 
SKryUXdJ,2 ,3 ,3 ,4 ,1 
SKrYVeWv,4 ,5 ,7 ,9 ,3 
SKRYVFPv,2 ,2 ,3 ,4 ,1 
SKryVm4x,1 ,1 ,2 ,2 ,1 
SKryVnw6,1 ,1 ,1 ,2 ,1 
SKRYVQ9p,7 ,9 ,11 ,15 ,5 
SKRYVqdQ,1 ,1 ,2 ,2 ,1 
SKRYWoeJ,1 ,1 ,2 ,2 ,1 
SKRyws3Q,1 ,1 ,2 ,2 ,1 
SKRyWtCF,1 ,1 ,2 ,2 ,1 
SKRYWw5l,1 ,1 ,2 ,2 ,1 
SKryWXjf,1 ,1 ,2 ,2 ,1 
SKRyXaml,1 ,2 ,2 ,3 ,1 
SKRYxM1k,2 ,2 ,3 ,3 ,1 
SKRYyMwW,6 ,8 ,10 ,14 ,5 
SKRyz49M,2 ,3 ,3 ,5 ,2 
SKRYZdO2,1 ,2 ,2 ,3 ,1 
SKRyzDZm,53 ,69 ,90 ,118 ,39 
SKryZWlA,2 ,2 ,3 ,3 ,1 
SKRYzZHS,1 ,1 ,2 ,2 ,1 
SKRZ0Ase,3 ,3 ,4 ,6 ,2 
SKrZ0kbW,3 ,4 ,5 ,6 ,2 
SKrz0l2Z,1 ,2 ,2 ,3 ,1 
SKrZ0PWD,1 ,1 ,2 ,2 ,1 
SKrZ10ak,1 ,1 ,1 ,1 ,0 
SKrz34Ql,1 ,1 ,2 ,2 ,1 
SKrZ3QR0,2 ,2 ,3 ,4 ,1 
SKRz48kY,1 ,2 ,2 ,3 ,1 
SKrz4hsc,3 ,4 ,5 ,7 ,2 
SKrz4Oco,1 ,2 ,2 ,3 ,1 
SKRz56HX,1 ,2 ,2 ,3 ,1 
SKrz5cl7,5 ,7 ,9 ,12 ,4 
SKRZ5kJM,1 ,1 ,1 ,2 ,1 
SKRZ5OSD,2 ,2 ,3 ,4 ,1 
SKrz6sZO,1 ,2 ,2 ,3 ,1 
SKRZ76Pb,1 ,1 ,2 ,2 ,1 
SKrZ7ELW,2 ,3 ,3 ,5 ,2 
SKRz7pby,1 ,1 ,1 ,1 ,0 
SKRZ7QwW,1 ,2 ,2 ,3 ,1 
SKrZ8D0m,1 ,2 ,2 ,3 ,1 
SKRZ8mti,1 ,2 ,2 ,3 ,1 
SKrz9q8T,1 ,2 ,2 ,3 ,1 
SKrZ9YMR,1 ,2 ,2 ,3 ,1 
SKRZA41g,1 ,2 ,2 ,3 ,1 
SKRzAfmn,2 ,2 ,3 ,4 ,1 
SKRzal4Y,1 ,1 ,2 ,2 ,1 
SKrzAnM3,10 ,13 ,16 ,22 ,7 
SKrZAogY,9 ,12 ,15 ,20 ,7 
SKRzaoKb,2 ,2 ,3 ,3 ,1 
SKRzAoXT,1 ,1 ,1 ,1 ,0 
SKrzAS8T,3 ,4 ,5 ,7 ,2 
SKrzav5g,2 ,3 ,4 ,5 ,2 
SKRZaxzK,1 ,2 ,2 ,3 ,1 
SKrzB1Yx,1 ,1 ,1 ,2 ,1 
SKRZB7Fj,22 ,28 ,37 ,49 ,16 
SKrZbes0,1 ,1 ,2 ,2 ,1 
SKrzBIWe,1 ,1 ,1 ,2 ,1 
SKrZBSNo,1 ,1 ,1 ,1 ,0 
SKrZBsPw,1 ,1 ,2 ,2 ,1 
SKRZBued,3 ,4 ,5 ,6 ,2 
SKRzbVhP,2 ,3 ,4 ,5 ,2 
SKRzbXCY,0 ,1 ,1 ,1 ,0 
SKRzbY6D,0 ,0 ,1 ,1 ,0 
SKRZC4Wj,2 ,3 ,3 ,4 ,1 
SKrZcabq,1 ,2 ,2 ,3 ,1 
SKRZCBOr,1 ,1 ,2 ,3 ,1 
SKRzCIsM,1 ,2 ,2 ,3 ,1 
